nom_modele,performance,fairness_accuracy,fairness_disparate_impact,interpretability,privacy
account_check_status age credit_history credits_this_bank installment_as_income_perc other_debtors personal._status present_emp_since savings,0.780119047619048,0.0409047011278459,0.82809127351218,-9.0,-3.0
credit_history duration_in_month other_installment_plans people_under_maintenance personal._status present_emp_since purpose savings telephone,0.731428571428571,0.283345146881786,0.632850241545894,-9.0,-4.0
account_check_status age credit_history installment_as_income_perc job people_under_maintenance personal._status present_res_since savings,0.731309523809524,0.028760569648420102,0.74522551808208,-9.0,-5.0
account_check_status housing installment_as_income_perc job property purpose savings telephone,0.681488095238095,0.140559097073176,0.924934968413229,-8.0,-4.0
account_check_status credit_history housing job other_debtors people_under_maintenance personal._status present_emp_since present_res_since property,0.689821428571429,0.011430090377458894,0.719450800915332,-10.0,-7.0
age credit_history installment_as_income_perc other_installment_plans personal._status present_emp_since present_res_since purpose sex telephone,0.717857142857143,0.1971421823334909,0.754218781020449,-10.0,-6.0
account_check_status credit_amount credits_this_bank housing job other_debtors other_installment_plans people_under_maintenance personal._status property telephone,0.663809523809524,0.09276279276279281,0.739695087521175,-11.0,-6.0
age credit_amount credit_history credits_this_bank housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status property savings,0.678690476190476,0.1554271200497613,0.465682253213016,-12.0,-6.0
account_check_status age credit_amount credit_history duration_in_month housing installment_as_income_perc present_emp_since present_res_since savings sex,0.734285714285714,0.0315355088552106,0.784183994959042,-11.0,-5.0
credits_this_bank foreign_worker job other_debtors other_installment_plans people_under_maintenance present_emp_since property purpose savings sex,0.675178571428571,0.2174685651303502,0.687406296851574,-11.0,-6.0
credit_amount credit_history credits_this_bank duration_in_month foreign_worker job other_debtors people_under_maintenance personal._status present_emp_since property purpose savings,0.719642857142857,0.2534829991281608,0.702463768115942,-13.0,-6.0
account_check_status age credit_amount credits_this_bank duration_in_month installment_as_income_perc sex telephone,0.693095238095238,0.026574206918539803,0.738325281803543,-8.0,-3.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker housing job people_under_maintenance personal._status savings sex,0.69452380952381,-0.058984493767102505,0.742911153119093,-11.0,-6.0
account_check_status age duration_in_month housing present_emp_since property purpose savings telephone,0.713571428571429,0.2142079329884212,0.928180354267311,-9.0,-5.0
credit_amount credit_history foreign_worker installment_as_income_perc other_debtors people_under_maintenance property savings sex,0.722380952380952,0.1444635171141631,0.664492753623188,-9.0,-4.0
age credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.730595238095238,0.1280222532760307,0.900343642611684,-14.0,-7.0
account_check_status credit_amount credit_history housing job other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose sex telephone,0.694166666666667,0.0640243651479606,0.639960918417196,-14.0,-9.0
age credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc job other_debtors personal._status property purpose,0.684404761904762,0.2473471832442628,0.589205397301349,-11.0,-5.0
credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status savings,0.722678571428571,0.1892438942790227,0.62247564742219,-9.0,-3.0
account_check_status age credits_this_bank foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since savings sex telephone,0.708452380952381,0.2392419175027869,0.804820415879017,-14.0,-8.0
account_check_status age credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_debtors personal._status property purpose telephone,0.71797619047619,-0.11470871608066731,0.786268481920656,-12.0,-5.0
credit_history credits_this_bank duration_in_month job other_debtors people_under_maintenance present_emp_since present_res_since purpose telephone,0.714226190476191,0.2193503862508075,0.826788218793829,-10.0,-5.0
credit_amount credit_history housing people_under_maintenance personal._status present_emp_since purpose savings sex,0.682023809523809,0.2950187560225762,0.653264765466729,-9.0,-5.0
account_check_status duration_in_month housing installment_as_income_perc job people_under_maintenance personal._status property savings telephone,0.699642857142857,0.0486586942469295,0.730211817168339,-10.0,-6.0
account_check_status credits_this_bank duration_in_month housing installment_as_income_perc other_debtors present_res_since property savings sex,0.716547619047619,0.0036865353725819977,0.706437478934951,-10.0,-4.0
account_check_status age credit_history credits_this_bank duration_in_month installment_as_income_perc job other_debtors personal._status present_res_since property purpose savings sex,0.741309523809524,0.036053296954459704,0.690382081686429,-14.0,-6.0
account_check_status credit_amount credit_history credits_this_bank installment_as_income_perc job personal._status present_res_since sex,0.701547619047619,0.004601656387370694,0.716799763383614,-9.0,-4.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker housing other_debtors people_under_maintenance present_res_since property savings sex,0.724047619047619,0.029296540197702996,0.798254281949934,-13.0,-7.0
credit_amount credit_history credits_this_bank foreign_worker job other_installment_plans people_under_maintenance present_emp_since property purpose sex telephone,0.698214285714286,0.1920112454595211,0.715038584603802,-12.0,-7.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc present_emp_since property purpose telephone,0.714047619047619,0.051104338751518694,0.866328971436612,-12.0,-6.0
account_check_status credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors other_installment_plans present_emp_since sex telephone,0.712142857142857,0.1700045273078981,0.831949193942355,-12.0,-5.0
account_check_status credit_amount foreign_worker installment_as_income_perc other_debtors property purpose savings sex,0.721428571428571,0.1573005498495695,0.820361424226159,-9.0,-3.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker housing other_debtors people_under_maintenance personal._status present_res_since,0.692380952380952,-0.0382824797718415,0.666512488436633,-11.0,-6.0
age credit_amount duration_in_month foreign_worker housing job other_debtors present_emp_since present_res_since purpose savings sex,0.666071428571429,0.37428780006011997,0.650188604327973,-12.0,-7.0
age credit_history foreign_worker housing job other_debtors people_under_maintenance present_emp_since present_res_since property savings sex,0.670119047619048,-0.1265901159518185,0.610248447204969,-12.0,-9.0
account_check_status age credit_history duration_in_month foreign_worker housing other_debtors people_under_maintenance present_emp_since property purpose telephone,0.714642857142857,0.14170982165877188,0.884552042160738,-12.0,-7.0
account_check_status credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since property purpose sex,0.716428571428571,0.0510420613868888,0.83452779104953,-14.0,-6.0
account_check_status age credit_amount foreign_worker housing installment_as_income_perc other_installment_plans personal._status present_res_since purpose telephone,0.702023809523809,0.34537037037037066,0.830615942028986,-11.0,-6.0
